รหัสสินค้า,ชื่อสินค้า,  ราคา  
330,CON CON 15ml (ก.1ขวด), 39.50 
292,CONCOR 2.5mg 10x10s **ใหม่68 (แผง), 61.50 
ก.พ.-93,CONCOR 5mg แผง10s **ใหม่92บ (แผง), 83.50 
2-93/3,CONCOR AM 5mg/10mg 3x10s (ก.3แผง), 326.00 
2-93/1,CONCOR AM 5mg/5mg 3x10s (ก.3แผง), 303.00 
3006/22,CONHEXINE 60ml *ใหม่21.25 (ก.1ขวด), 19.00 
540/5,CONOVATE-N CREAM 15g [ชุมชน] (ก.1หลอด), 33.00 
4303/1,CONTROLOC 20mg 14s (ก.1แผง), 619.00 
4303,CONTROLOC 40mg 14s**ใหม่820 (ก.1แผง), 816.00 
3693/6,CONVATEC ESENTA adhesive remove spray 50ml (ขวด), 292.00 
654/25,Convenia inj Cefovecin Sodium ยาฉีด 10ml (ก.1ขวด)," 5,320.00 "
654/24,Convenia inj Cefovecin Sodium ยาฉีด 4ml (ก.1ขวด)," 2,650.00 "
3900/13,CONY COOLING TOWEL 3ผืน ผ้าเช็ดตัวลดไข้ผสมสมุนไพร (ก.3แผ่น), 98.00 
4308,COOL BABY 3x2p เด็กอ่อน0-24เดือน (ก.3ซอง), 57.00 
4308/3,COOL BABY กล่อง6ซองx2p เด็กอ่อน0-24เดือน คูล-เบบี้ (ก.6ซอง), 101.50 
4309,COOL KIDS 3x2p เด็ก2ปีขึ้นไป มีโปรซื้อเยอะ (ก.3ซอง), 57.00 
4309/1,COOL KIDS EXTRACOOL 3x2p เด็กโต2ปีขึ้นไป มีโปรซื้อเยอะ (กล่อง), 57.00 
4309/6,COOL KIDS SOFT COOLING GEL PILLOW คูล-คิดส์ (ซอง) (ซอง), 215.00 
4309/3,COOL KIDS กล่อง6ซองx2p เด็ก2ปีขึ้นไป คูล-คิดส์ (ก.6ซอง), 101.50 
4309/2,COOL Temp 3x2p เด็กโต12ปีขึ้นไป คูล-เทมป์ ก3ซอง มีโปรซื้อเยอะ (กล่อง), 57.00 
4309/4,COOL Temp กล่อง6ซองx2p เด็กโต12ปีขึ้นไป คูล-แทมป์ (ก.6ซอง), 101.50 
8293,COPOLIS I-HERB mouth spray 18ml (ก.1ขวด), 70.00 
1885/1,COPROFEN 50x10s (เม็ดรีเหลือง) [ชุมชน] (ก.50แผง), 440.00 
1526/9,CORILAX 50x10s (เม็ดกลมขาว) [ชุมชน] (ก.50แผง), 372.00 
1526/6,CORILAX TABLET 50x10s (เม็ดกลมชมพู) [ชุมชน] (ก.50แผง), 374.00 
2-40/1,COROXIN 150mg 10x10s [ชุมชน] (ก.10แผง), 145.00 
2-40/2,COROXIN 300mg 10x10s [ชุมชน] (ก.10แผง), 260.00 
2458/8,COS464 25x10s คอส464 (ก.25แผง), 310.00 
961505,COTREN CREAM 5g (ก.1หลอด), 15.00 
96801,COTREN VAGINAL TABLET 1x1s (ก.1เม็ด), 21.50 
3002/19,COUGHDYL 10x10s (เม็ดแดงรี) soft capsule (ก.10แผง), 350.00 
1470,COUNTERPAIN COOL 120g (ก.1หลอด), 132.00 
2342,COUNTERPAIN COOL 30g (ก.1หลอด), 49.00 
2343,COUNTERPAIN COOL 60g (ก.1หลอด), 78.00 
345,COUNTERPAIN PLUS 25g (ก.1หลอด), 118.75 
345-1,COUNTERPAIN PLUS 50g (ก.1หลอด), 201.00 
344,COUNTERPAIN WARM 120g (ก.1หลอด), 124.75 
346,COUNTERPAIN WARM 30g (ก.1หลอด), 41.75 
347,COUNTERPAIN WARM 60g (ก.1หลอด), 70.75 
1157/1,COVIR 400mg 5x5s (acyclovir) [ชุมชน] (ก.5แผง), 131.00 
1157/2,COVIR 5g (acyclovir) [ชุมชน] (ก.1หลอด), 27.00 
2-980/2,COVIR-800 7x5s [ชุมชน] (ก.7แผง), 230.00 
3001/3,COX EXPECTORANT 60ml (ก.1ขวด), 25.75 
349/2,COXIUM 1500mg 1x6x5s กล่องแดง (ก.30เม็ด), 294.00 
349,COXIUM 1500mg 30ซอง (ก.30ซอง), 299.00 
348,COXIUM 500mg 10x10s (ก.10แผง), 229.00 
349/3,COXIUM S PLUS chondroitin 1500mg 30ซอง (ก.30ซอง), 723.00 
2858,CPM CHLORPHENIRAMINE 100s AU (ขวด), 5.25 
3266,CPM CHLORPHENIRAMINE INJECTION 10x1ml (ก.10หลอด), 26.75 
283,CPM HISTATAB TABLETS 100s**ขายขาด *ใหม่7.50บ (ขวด), 5.10 
4092/4,CRAVIT 500 1x5s (levofloxacin) (ก.5เม็ด), 372.00 
4092/6,CRAVIT OPHTHALMIC SOLUTION 0.5% 5ml (ก.1ขวด), 125.00 
2532/1,CRAVIXIN 500mg 10x10s (ก.10แผง), 689.00 
4092/3,CRAXACIN 500 1x10s (ก.1แผง), 86.00 
2123,Cream 91E ครีม 91อี (ก.1ตลับ), 42.84 
4051/1,CRESTATIN 10mg 3x10s (ก.3แผง), 194.00 
4636,CRESTATIN 20mg 3x10s (ก.3แผง), 258.00 
4051,CRESTOR ROSUVASTATIN 10mg 28s ส้ม (ก.2แผง)," 1,063.00 "
4052,CRESTOR ROSUVASTATIN 20mg 28s ฟ้า (ก.2แผง)," 1,499.00 "
4253/1,CROBREL MOIST OINTMENTPLUS 20g สีแดง (ก.1หลอด), 60.00 
993400,CROSSA-400mg 10x10s (ก.10แผง), 130.00 
3694/1,CURAM 1000mg 2×6s (ก.3แผง), 142.00 
3694,CURAM 625mg 3x4s มีโปรซื้อเยอะ (ก.3แผง), 131.00 
2-608/2,CYBEC 200mg 1x10s (ก.1แผง), 58.00 
1188-1,CYBELE SCAGEL 19g (ก.1หลอด), 248.50 
1188-2,CYBELE SCAGEL 4g (ก.1หลอด), 69.50 
1188,CYBELE SCAGEL 9g (ก.1หลอด), 139.00 
4471/4,CYBELE SCAGEL KIDS 4g (ก.1หลอด), 67.75 
4471,CYBELE SCAGEL KIDS 9g (ก.1หลอด), 136.00 
96710,CYBELE SCAGEL PLUS 10g (ก.1หลอด), 200.00 
1188/1,CYBELE SCAGEL แพคคู่ 9g (ก.2หลอด), 202.00 
4471/2,CYBELE แพคคู่ SCAGEL KIDS 2x9g (ก.2หลอด), 189.00 
1188-3,CYBELE แพคแถม SCAGEL 19g SPF30 แถม SCARGEL 19g (ก.2หลอด), 346.00 
3-005/4,CYMET400 50x10s (ก.50แผง), 484.00 
33/3,CYPROHEPTADINE 1000s NL ขาวชมพู (กระปุก), 125.00 
33,CYPROHEPTADINE AU 1000s เม็ดกลมขาว (กระปุก), 75.00 
33/2,CYPROHEPTADINE TMAN1000s เม็ดกลมขาว (กระปุก), 87.00 
3002/12,CYPRONAM 60ml (องุ่น) (ก.1ขวด), 16.75 
3002/15,CYPRO SYRUP 60ml (สับปะรด) เปลือย (ก.1ขวด), 13.00 
912/3,CYRIAMINE FORTE 1x10s (Vitamin B1-6-12) *ใหม่188บ (ก.10แผง), 143.00 
912/1,CYRIAMINE FORTE 50x10s ซื้อเยอะ (ก.50แผง), 795.00 
2907/3,CYSTALINE 600mg 10s **ขึ้น106.5 (ก.1หลอด), 101.00 
2907/4,CYSTALINE 600mg 5x4s (ก.5แผง), 156.50 
4228,CYTISINE GPO 1.5mg 10x10s (ก.10แผง), 595.00 
2748/20,C+ZINC 30s GOOD FOR ALL (ขวด), 144.00 
2078/2,D5S 1000ml ไม่มีเซ็ต [ANB] (ขวด) รหัส 2078/2 (ขวด), 30.70 
2078/3,D5W 1000ml มีเซ็ต [ANB] (ขวด) รหัส 2078/3 (ขวด), 42.00 
2300/3,DAFLON 1000mg 3x10s (ก.3แผง), 576.50 
2300,DAFLON 500mg 2x15s (ก.2แผง), 283.50 
377/1,DAFOMIN 500mg 30x10s (ก.30แผง), 930.00 
377,DAFOMIN 500mg 3x10s (ก.3แผง), 127.00 
219,DAINOX 10x10s (ก.10แผง), 70.00 
3234/4,DAIVOBET OINTMENT 15g บ ขาด (ก.1หลอด), 551.00 
2443,DALACIN T 1% 10ml มีโปรซื้อเยอะ (ก.1ขวด), 81.00 
2011/3,DAMINATE 10x10s (ก.10แผง), 73.25 
922/3,DANDRIL SHAMPOO 100ml มีโปรซื้อเยอะ (ก.1ขวด), 58.00 
858/3,DANTRON 8mg 10×10s (ก.10แผง)," 1,062.00 "
375,DAONIL 5mg 10x10s (ก.10แผง), 296.00 
3002/2,D-COATE 50x10s (ก.50แผง), 520.00 
382/1,DECOLGEN 25x4s ขย2 (ก.25แผง), 191.50 
382,DECOLGEN PRIN 25x4s **ขึ้น205 (ก.25แผง), 189.00 
1841/11,DEEDAY BIO C & MTV & ELDERBERRY 120ml (ก.1ขวด), 187.00 
1841/8,DEEDAY BioMAGNESIUM Plus Vitamins 30s (กล่อง), 145.50 
1841/5,DEEDAY BIOTIN PLUS ZINC 6*10s (ก.6แผง), 179.00 
1841/13,DEEDAY CoQ10 Plus RICE CERAMIDE 30s (กล่อง), 282.00 
4451/8,DEEDAY FIBER BOMB 1x10sachets (ก.10ซอง) (ก.10ซอง), 145.00 
1841/4,DEEDAY LUTI-BERRY MIXED 3x10s (ก.30เม็ด), 213.00 
1841/10,DEEDAY MULTIVITAMIN FORTE & OMEGA-3 PLUS LYSINE 120ml (ก.1ขวด), 109.00 
1841/7,DEEDAY NIGHTS STORY 3x10s (ก.3แผง), 216.00 
1841/12,DEEDAY VITAMIN B PLUS L-CYSTEINE & TAURINE 3x10s (ก.30เม็ด), 187.00 
76/3,DEFOMIL 25x10s (ก.25แผง), 196.00 
3970,DEFUNGO CREAM 10g (ก.1หลอด), 40.50 
3951/3,DEFUNGO VT 100mg 1x6s (ก.1แผง), 26.00 
3951/1,DEFUNGO VT 500mg 1x1s (ก.1แผง), 25.00 
3144/1,DEFURLIN DROPS 15ml (ก.1ขวด), 28.25 
94950,DEGAS 50x10s แบ่งขาย มีโปรซื้อเยอะ (แผง), 7.25 
2525,DEGRAN 1x10s (ก.1แผง), 28.25 
1121000,DEHECTA 3gx20ซอง (ก.20ซอง), 465.00 
4068/2,Dehec-z รสองุ่น 60ml ดีเฮก-ซี (ก.1ขวด), 74.50 
3907/23,Deiter gummyXS เบริน 6x1x4s ราสป์เบอร์รีเลมอน (ก.6ซอง), 169.00 
3907/22,Deiter gummyXS ปล็อก 6x1x4s โคลาเลมอน (ก.6ซอง), 169.00 
669,DELTACARBON 1x10s เม็ดตอก (ก.1แผง), 22.20 
448/4,DENIM 50x10s (ก.50แผง), 148.75 
683/3,DENOX SPRAY 0.05% 10ml เด็ก1-11ปี (ก.1ขวด), 70.00 
683/4,DENOX SPRAY 0.1% 10ml ผู้ใหญ่12ปีขึ้นไป (ก.1ขวด), 81.00 
8210/1,DENTI-FIX เม็ดฟู่ทำความสะอาดฟันปลอม 1x12s [polident] (ก.12เม็ด), 36.50 
2662/13,DENTISTE KID MAX FLUORIDE (รสผลไม้รวม) 20g ยาสีฟันเด็ก (ก.1หลอด), 53.00 
2662/15,DENTISTE KID MAX FLUORIDE (รสผลไม้รวม) 60g ยาสีฟันเด็ก (ก.1หลอด), 135.00 
2662/14,DENTISTE KID MAX FLUORIDE (รสสตอเบอร์รี่) 20g ยาสีฟันเด็ก (ก.1หลอด), 53.00 
2662/16,DENTISTE KID MAX FLUORIDE (รสสตอเบอร์รี่) 60g ยาสีฟันเด็ก (ก.1หลอด), 135.00 
2662/9,DENTISTE MOUTH SPRAY ZINC 10ml (ก.1หลอด), 76.25 
2662/6,DENTISTE MOUTH SPRAY ZINC 20ml (ก.1หลอด), 128.50 
2662/80,DENTISTE MOUTH SPRAY แอนโดรกราฟิส 3ml (ก.1หลอด), 49.00 
2662/23,DENTISTE ORAL RINSE บ้วนปาก 100ml (ขวด), 57.00 
2662/20,DENTISTE ORAL RINSE บ้วนปาก 200ml (ขวด), 88.50 
2662/21,DENTISTE ORAL RINSE บ้วนปาก 450ml (ขวด), 137.00 
2662/22,DENTISTE ORAL RINSE บ้วนปาก 700ml (ขวด), 209.00 
2662,DENTISTE PLUS WHITE 100g ยาสีฟัน (ก.1หลอด), 162.50 
2660,DENTISTE PLUS WHITE 160g (หลอด), 226.00 
2660/1,DENTISTE PLUS WHITE 50g ยาสีฟัน (หลอด), 98.00 
2662/3,DENTISTE PLUS WHITE MAX 100g ยาสีฟัน (ก.1หลอด), 167.00 
2662/10,DENTISTE PLUS WHITE MAX 45g ยาสีฟัน (ก.1หลอด), 79.25 
2662/26,DENTISTE PREMIUM CARE 100g ยาสีฟัน สีทอง เน้นปัญหาเหงือกอักเสบ (ก.1หลอด), 216.00 
2662/4,DENTISTE SENSITIVE 100g ยาสีฟัน (ก.1หลอด), 155.00 
2660/2,DENTISTE WHITE PREMIUM 100g ยาสีฟัน สีเงิน (หลอด), 179.00 
941010/1,DEOLIN 40mg 1x10s (ก.1แผง), 13.75 
3248,DEPAKINE CHRONO 500mg 30s (ก.1ขวด), 351.00 
2-784,DEPO-A INJECTIONS 10vialx3ml มีโปรซื้อเยอะ (ก.10ขวด), 94.00 
390,DEPO-GESTIN INJECTIONS 10vialx3ml (ก.10ขวด), 118.00 
2-784/4,DEPOMOXIE 150mg 3ml (ก.1ขวด), 12.25 
3982,DEPYRET SYRUP DROPS 15ml (ก.1ขวด), 25.50 
377/2,DERFALON-500 3x10s *มีโปรซื้อเยอะ (ก.3แผง), 97.50 
9996/6,DERMACORE COS Shampoo 1000ml ขวดแบ่ง 10 ขวด 100ml (ขวด), 840.00 
9996/2,DERMACORE COS Shampoo 250ml (ขวด), 237.00 
9996/4,DERMACORE COS Spray 100ml (ขวด), 210.00 
9996/3,DERMACORE COS Spray 20ml (ขวด), 120.00 
9996/5,DermaCore COS WIPE ทิชชู่เปียก30แผ่น (ห่อ), 43.50 
3859,DERMAHEU CREAM 15g (ก.1หลอด), 57.00 
1539,DERMAHEU CREAM 25g (ก.1หลอด), 86.25 
15391,DERMAHEU CREAM 50g (ก.1หลอด), 160.50 
3860,DERMAHEU CREAM 5g (ก.1หลอด), 28.75 
1142/1,DERMAKLARES 0.05% 10g (ก.1หลอด), 51.25 
403/4,DERMAMAN CREAM 25g (ก.1หลอด), 21.25 
403/20,DERMAMAN CREAM 5g (ก.1หลอด), 9.50 
403/13,DERMAMAN OINTMENT 15g (ก.1หลอด), 34.75 
403/14,DERMAMAN OINTMENT 5g (ก.1หลอด), 17.50 
3818/3,DERMATIX ACNE SCAR 5g (ก.1หลอด), 222.00 
96715,DERMATIX ULTRA GEL 15g (ก.1หลอด), 694.00 
3818,DERMATIX ULTRA GEL 5g (ก.1หลอด), 347.00 
3818/10,DERMATIX ULTRA GEL 9g (ก.1หลอด), 564.00 
3818/8,DERMATIX ULTRA KIDS 5g (ก.1หลอด), 358.00 
3818/9,DERMATIX WOUND CARE 20g (ก.1หลอด), 178.50 
1899,DERMATOP CREAM 5g (ก.1หลอด), 53.00 
393,DERMAZIN CREAM 25g (ก.1หลอด), 63.00 
1833/1,DERMED 10x10s (เม็ดกลมเขียวอ่อน) (ก.10แผง), 156.00 
4255/1,DERMISKIN MOISTURIZER SKIN OINTMENT 30g (ก.1หลอด), 80.00 
3859/2,DERMIX-4 CREAM 15g (ก.1หลอด), 53.00 
1539/1,DERMIX-4 CREAM 25g บ ขาด (ก.1หลอด), 79.25 
340/1,DERMONAR LOTION 30ml (ก.1ขวด), 54.50 
404,DERMOVATE 5g (ก.1หลอด), 52.50 
402,DERMOVATE cream 100g (หลอด), 585.00 
403,DERMOVATE cream15g (ก.1หลอด), 147.75 
340,DERMOVATE SCALP APPLICATION 30ml (ก.1ขวด), 183.00 
343,DERTEC CREAM 15g (ก.1หลอด), 43.75 
342,DERTEC CREAM 5g (ก.1หลอด), 20.25 
4454/1,DERZID-C CREAM 15g มีโปรซื้อเยอะ (ก.1หลอด), 23.50 
4454/2,DERZID-N CREAM 15g มีซื้อเยอะ (ก.1หลอด), 21.00 
954/3,DESLORA 5mg 1x10s (ก.1แผง), 51.25 
954/2,DESLORA SYRUP 60ml (รสผลไม้รวม) ซื้อเยอะ บ ขาด (ก.1ขวด), 68.00 
953/11,DESLORATADINE 10x10s [zydus] บ ขาด (ก.10แผง), 335.00 
953/4,DESLORATADINE SANDOZ 1x10s (ก.1แผง), 116.00 
954/7,DESTA 1x10s (ก.1แผง), 48.75 
954/6,DESTA SYRUP 0.5mg/1ml 60ml (รสองุ่น) (ก.1ขวด), 88.00 
1528,DETAPAIN 2x10s (ก.2แผง), 28.00 
413,DETTOL ANTISEPTIC DISINFECTANT 1000ml (ขวด), 534.00 
8158,DETTOL ANTISEPTIC DISINFECTANT 4000ml โฉมใหม่ (ขวด)," 1,710.00 "
411,DETTOL ANTISEPTIC DISINFECTANT 500ml โฉมใหม่ (ขวด), 401.00 
406/2,DETTOL SPRAY 225ml กลิ่นลาเวนเดอร์ บ ขาด (ขวด), 103.50 
406,DETTOL SPRAY 225ml ขวดขาว-ฟ้า ลัง12 (ขวด) (ขวด), 112.00 
961752,DETTOL WET WIPE 1x10sheets ทิชชู่เปียกเดทตอล (ซอง10แผ่น), 31.00 
961752/1,DETTOL WET WIPE 1x50sheets ทิชชู่เปียกเดทตอล (ซอง50แผ่น), 119.00 
3034,DEWAX EAR DROPS 15ml (ก.1ขวด), 52.00 
1360/1,DEXOCORTE 15g มีโปรซื้อเยอะ (ก.1ขวด), 62.50 
414,DEXOPH EYE - EAR DROPS 4ml (ก.1ขวด), 21.50 
4255,DEXPANZEL ALLERG SKIN OINTMENT 30g (ก.1หลอด), 103.50 
2250/5,DEXTIDERM 35g (สูตร Bepanthen Ointment) (ก.1หลอด), 65.00 
3002/7,DEXTRO COUGH SYRUP 60ml (รสองุ่น) (ก.1ขวด), 20.50 
3002/20,DEXTRO TABLETS 1000s (เม็ดรีเขียว) (กระปุก), 459.00 
3002/8,DEXTRO TABLETS 50x10s (เม็ดรีเขียว) (ก.50แผง), 320.00 
1326/4,DEZLO 5mg tablet 1x10s (ก.1แผง), 49.25 
953/10,DEZTANEX 10x10s (ก.10แผง), 351.00 
1504/33,DHA100 FISH OIL 200mg 30s (ขวด), 97.00 
2250/4,DIABEDERM 10% 100g (ก.1หลอด), 129.25 
2250/1,DIABEDERM 10% 150g (ก.1กระปุก), 145.50 
2261,DIABEDERM 10% 15g เขียว (ก.1หลอด), 26.25 
2250,DIABEDERM 10% 35g เขียว (ก.1หลอด), 52.00 
2250/2,DIABEDERM 10% 450g (ก.1กระปุก), 292.00 
08080/3,DIABEDERM 20% 100g (ก.1หลอด), 161.75 
08080/1,DIABEDERM 20% 150g น้ำเงิน (ก.1กระปุก), 173.00 
8089,DIABEDERM 20% 15g น้ำเงิน (ก.1หลอด), 32.00 
8080,DIABEDERM 20% 35g (ก.1หลอด), 64.75 
2250/6,DIABEDERM 20% 450g (ก.1กระปุก), 346.00 
284/1,DIABEDERM LOTION 10% 200ml (ก.1ขวด), 192.00 
1835/1,DIACERIC 50mg 3x10s (diacerein) (ก.3แผง), 313.00 
425,DIAMICRON MR 60mg 30s **แจ้งปรับราคา (ก.2แผง), 439.00 
422,DIARINE 50x10s (ก.50แผง), 163.50 
424,DIASGEST 10x10s (ก.10แผง), 204.00 
912-1/1,DIAVIT 1x10s (ก.1แผง), 85.00 
2-822/1,DICLOFENAC 25mg 100x10s เม็ดกลมเหลือง [inpac pharma] (ก.100แผง), 165.00 
3243/2,DICLOFENAC 25mg 50x10s (เม็ดกลมเหลือง) [ชุมชน] (ก.50แผง), 244.50 
3243/1,DICLOFENAC 50mg 50x10s (เม็ดกลมเหลือง) [ชุมชน] (ก.50แผง), 338.00 
262/2,DICLOGEL 30g (ก.1หลอด), 25.25 
2670/1,DICLOSIAN ENTERIC COATED TABLETS 50mg 1x10s *มีโปรซื้อเยอะ (ก.1แผง), 9.90 
1524/2,DICLO SR-100 10x10s มีโปรซื้อเยอะ (ก.10แผง), 398.00 
80311,Dicloxacillin 250mg GPO 50x10s มีซื้อเยอะ (กล่อง50แผง)," 1,018.00 "
3655/6,DICLOXACILLIN 500mg 50x10s (เขียวเหลือง) [ชุมชน] (ก.50แผง), 890.00 
3655/12,Dicloxacillin 500mg GPO 50x10s มีซื้อเยอะ (กล่อง50แผง)," 1,585.00 "
3-568,DICLOXACILLIN-NIDA 50x10s (ก.50แผง), 777.00 
3-568/1,DICLOXHIM DRY 125mg/5ml 60ml รสน้ำส้ม (ก.1ขวด), 35.75 
3655/18,DICLOXILIN-500 40x10s ฟ้า-ขาว เจ็ดดาว (ก.40แผง), 910.00 
3655/19,DICLOXILIN-500 40x10s ส้ม-เหลือง เจ็ดดาว (ก.40แผง), 910.00 
3655,DICLOXILIN-500 42 50x10s (ก.50แผง), 759.00 
3655/11,DICLOXILIN 500 เอชเค 500s (เม็ดฟ้าขาว) ไดคลอกซ่า (กระปุก500s), 740.00 
3655/10,DICLOXILIN 500 เอชเค 50x10s (เม็ดฟ้าขาว) ไดคลอกซ่า (ก.50แผง), 760.00 
3655/2,DICLOXMAN-500 500s (กระปุก), 820.00 
3655/1,DICLOXMAN-500 CAPSULE 50x10s (ก.50แผง), 933.00 
3655/5,DICLOXMED 500 50x10s (เม็ดฟ้าขาว) *ใหม่763 (ก.50แผง), 730.00 
1458/2,DIFAZT 1x10s Softgel เม็ดเหลือง (ก.1แผง), 46.75 
2669,DIFELENE 25mg 1x10s (ก.1แผง), 11.50 
2670,DIFELENE 50mg 1x10s (ก.1แผง), 18.75 
3028,DIFELENE GEL 100g (ก.1หลอด), 85.75 
3030,DIFELENE GEL 15g (ก.1หลอด), 18.75 
3031,DIFELENE GEL 30g (ก.1หลอด), 32.25 
3029,DIFELENE GEL 60g (ก.1หลอด), 59.00 
902/1,DIFENAC INJECTION 50ampx3ml (ก.50ขวด), 210.00 
262/3,DIFENGESIC GEL 35g ไดเฟนจีสิค (ก.1หลอด), 29.25 
2-791/1,DIFFCOF CHESTY COUGH SYRUP 200ml (รสฟอเรสต์ฟรุต) (ก.1ขวด), 108.00 
2-791/3,DIFFCOF DUAL ACTION CHESTY COUGH SYRUP 200ml (รสสตอเบอร์รี่) (ก.1ขวด), 123.75 
7893,DIFFERIN GEL 0.1% 15g (ก.1หลอด), 365.00 
7893/30,DIFFERIN GEL 0.1% 30g (ก.1หลอด), 578.00 
729/9,DIFFLAM FOR CHILDREN THROAT SPRAY SF 30ml (ก.1ขวด), 218.00 
729,DIFFLAM FORTE THROAT SPRAY SF 15ml (ก.1ขวด), 218.00 
8311/1,DIFFLAM HONEY & LEMON 1x12s (ก.1แผง), 40.00 
8311/2,DIFFLAM HONEY & LEMON 24ซองx8s (ก.24ซอง), 498.00 
8311,DIFFLAM HONEY & LEMON 24ซองx8s (ก.24ซอง), 498.00 
729/3,DIFFLAM HONEY&LEMON LOZENGES 2x8s (รสมะนาว) (ก.2แผง), 153.50 
729/1,DIFFLAM LOZENGES 2x8s (รสมิ้นท์) (ก.2แผง), 153.50 
8310/1,DIFFLAM ORANGE+VIT C 1x12s (ก.1แผง), 40.00 
8310,DIFFLAM ORANGE+VIT C 24ซองx8s (ก.24ซอง), 498.00 
729/2,DIFFLAM WILD BERRY 24ซองx8s (ก.24ซอง), 498.00 
729/7,DIFFLIS Herbal Spray 15ml (ก.1ขวด), 95.50 
2035,DILANTIN 100mg 100s (ขวด), 386.00 
447,DIMENHYDRINATE AU 1000s (กระปุก), 140.00 
448,DIMENHYDRINATE AU100x10s (ก.100แผง), 190.00 
448/1,DIMENHYDRINATE TABLET 100x10s (ก.100แผง), 240.00 
447/1,DIMENHYDRINATE TABLET T-MAN 1000s (กระปุก), 195.00 
3002/13,DIMOPHEN 25x10s (เม็ดเหลืองกลม) (ก.25แผง), 299.00 
3002/14,DIMOPHEN 500s (เม็ดเหลืองกลม) (กระปุก), 405.00 
