รหัสสินค้า,ชื่อสินค้า,ราคา
1200518,เอี่ยวน้ำ ฟ้าทะลายโจร 100แคปซูล,56.00
1200519,CYBELE SCAGEL 4G,74.00
1200520,ยาดม เป๊ปเปอร์มิ้นท์ฟิลด์ แบล็คอินเฮเลอร์,250.00
1200521,GREATER MYBACIN OTC MINT 140x8'S (PIP),1170.00
1210002,CATALIN EYE DROP 15CC,138.00
1210003,อ้วยอัน กระชายขาวสกัด 60 แคปซูล,147.00
1210004,BEURER รุ่น PO30 (เครื่องวัดออกซิเจนในเลือดปลายนิ้ว),1580.00
1210007,TERUMO SYRING 20ML (NO LANCET),6.00
1210008,MOBILITYรถเข็นล้อ 12 นิ้ว เบาะสก็อตพับหลัง (รุ่น-FS879LAJ),4270.00
1210009,MOBILITYรถเข็นล้อ 12 นิ้ว เบาะสีส้ม (รุ่น-SYIV100-KJT108-12),4350.00
1210011,OXYGEN O2 8000ML,107.00
1210016,BLACKMORES OMEGA TRIPLE DAILY 60'S,789.00
1210019,NIPRO SYRINGE 1ML,190.00
1210020,SALONPAS 1x20'S,66.00
1210021,SALONPAS 1x40'S,122.00
1210024,ฮ่อแรด ครีม 20x1กรัม,450.00
1210025,AU MARNON 50x28'S,8.50
1210027,VITOP 10x10'S,405.00
1210029,VIVACOR 20MG 28'S,935.00
1210031,"เข็ม (ปีกผีเสื้อ) NIPRO SCALP VEIN 27Gx3/4""",264.00
1210032,MOBILITYรถเข็นล้อ 22นิ้วเบาะสก็อตพับได้(รุ่นSYIV100-KJT102),5200.00
1210033,MOBILITY เก้าอี้อาบน้ำพับได้ (สีขาว) (รุ่น HFK-3109),1500.00
1210034,GSK VALTREX 500MG 3x14'S,3110.00
1210036,NEOPLAST CLEAR PLASTIC BANDAGE 10 BAGs,122.00
1210037,TP VITAMIN C INJECTION 50x2ML,220.00
1210038,อภัยภูเบศร์ ยาอมมะขามป้อม 10x40เม็ด สูตร 1,84.00
1210039,อภัยภูเบศร์ ยาอมมะขามป้อม 10x40เม็ด สูตร 2,84.00
1210040,เอี่ยวน้ำ ขมิ้นชัน 100แคปซูล,51.00
1210043,NATURE'S KING ROYAL JELLY 1000MG 365CAP (L),890.00
1210044,LACTACYD ALL-DAY CARE 150ML,109.00
1210045,LACTACYD ALL-DAY CARE 60ML,58.00
1210048,นมเม็ดไวท์ฟาร์ม รสช็อคโกแลต 112กรัม (10ซอง),87.00
1210049,นมเม็ดไวท์ฟาร์ม รสหวาน 112กรัม (10ซอง),87.00
1210050,KARISMA BABY WATER WIPES 20'S (S),29.00
1210051,KARISMA BABY WATER WIPES 80'S (L),72.00
1210052,BLACKMORES FISH OIL MINI 60'S,367.00
1210053,BLACKMORES BIO-C ACEROLA PLUS 1500MG 40'S,242.00
1210054,BLACKMORES MULTIVITAMIN NUTRI 50+ 30'S,277.00
1210055,BLACKMORES MULTIVITAMIN NUTRI 50+ 60'S,515.00
1210057,MEGA GINKGO BILOBA EXTRACT 60'S,184.00
1210058,GPO ฟ้าทะลายโจร 60CAP,38.00
1210059,GPO ขมิ้นชัน 50CAP,38.00
1210060,BLACKMORES CHOLES BLOC 60'S,610.00
1210061,PROPOLIZ PLUS EXTHERB MOUTH 15ML,113.00
1210062,MEGA UROFLOW 3x10'S,525.00
1210063,SEKURE WIPES 100'S,107.00
1210066,MP MACCA 40'S,354.00
1210067,MP PET-SUNG-KAT 40'S,310.00
1210068,MP PRASA 40'S,428.00
1210069,ปรอทแท่ง ARMPIT CLINICAL THERMOMETER #CE0197,314.00
1210070,MP RICE BRAN AND GERM OIL 60'S,308.00
1210071,MP HG HAIR SHAMPOO 250ML,177.00
1210072,7STARS MAMARINE FORT OMEGA-3 60ML (NAVY BLUE),67.00
1210073,7STARS MAMARINE BOOSTER 60ML (ORANGE),131.00
1210074,7STARS MAMARINE ELDERBERRY 60ML,148.00
1210075,SOS FAR INFRARED PATCH 8x12CM (4ซองx2ชิ้น),100.00
1210076,ยาสีฟันสมุนไพร เทพไทย สูตรเกลือ 30กรัม,46.00
1210077,ยาสีฟันสมุนไพร เทพไทย สูตรเกลือ 70กรัม,80.00
1210078,TO ROVASTOR 10MG 2x14'S,342.00
1210079,TO ETORICOXIB 90MG 3x10'S (ARCOXIA),179.00
1210080,TO TOBISAN 300MG 2x14'S (APROVEL),237.00
1210086,MEGA AB PRE&PRO 10SAC,237.00
1210087,MEGA PHENZ 10'S,87.00
1210089,BLACKMORES FISH OIL MINI 2x60'S,554.00
1210090,BEROCCA MANGO FLAVOUR 15'S,171.00
1210091,OK HERBAL 30mL. 1x12'S (สีดำ),364.00
1210092,OK HERBAL 30ML 1x12'S (สีน้ำตาลเข้ม),364.00
1210093,OK HERBAL 30mL. 1x12'S (สีน้ำตาลประกายทอง),364.00
1210094,OK HERBAL 30mL. 1x12'S (สีน้ำตาลประกายแดง),364.00
1210095,PULMICORT RESPULES 1MG/ML 20x2ML,1025.00
1210096,ESTROFEM 2MG 28'S,188.00
1210101,MEGA NAT MAG 30'S,164.00
1210102,MEGA FERROTONE 1x10CAP,46.00
1210103,MP CHO-PROMIX 30'S,402.00
1210108,นม FRESUBIN 2KCAL FIBRE DRINK 200ML,170.00
1210109,TRAVOGEN CREAM 10G,117.00
1210110,LACTACYD EXTRA MILKY 150ML,117.00
1210111,LACTACYD EXTRA MILKY 60ML,60.00
1210112,LACTACYD ODOR FRESH 150ML,107.00
1210113,LACTACYD ODOR FRESH 60ML,60.00
1210116,LACTACYD SOFT&SILKY 150ML,107.00
1210118,LACTACYD PEARLY INTIMATE 150ML,123.00
1210119,LACTACYD PEARLY INTIMATE 60ML,65.00
1210120,GPO ฟ้าทะลายโจรสกัด 2x10CAP,68.00
1210122,OSOTH BETAMETH-N 500G,305.00
1210124,GAVISCON ADVANCE 150ML (น้ำ),339.00
1210125,GAVISCON ADVANCE 24x10ML (ซอง),715.00
1210127,DETTOL 4LITRE,1720.00
1210128,DETTOL 1000ML,552.00
1210132,DIFFLIS HERBAL MOUTH SPRAY 15ML,102.00
1210133,EUTHYROX 100MCG 4x25'S,166.00
1210134,EUTHYROX 50MCG 4x25'S,166.00
1210135,หน้ากาก NEXT HEALTH MASK KIDS 50'S (WHITE),47.00
1210136,หน้ากาก N95 NEXT HEALTH 1ชิ้น,5.00
1210137,REMINYL 16MG 4x7'S,3700.00
1210144,เกจ์ออกซิเจน BEYIWOD MEDICAL,1150.00
1210148,ขาวละออ กระชายพลัส 60แคปซูล,140.00
1210149,สเปรย์แก้ไอ ตะขาบ5ตัว 20ML,86.00
1210151,7STARS MAMARINE PURE COLLA 100G,210.00
1210153,VISTRA TEERLUB 30CAP,304.00
1210154,PROVAMED BABINI BABY HYGIENE WIPES 20'S,19.50
1210155,3M แผ่นซับสิว 12ชิ้น (รุ่นใส ขอบบาง) EASY PICK,42.00
1210158,ถุงมือยาง ซาโตรี่ 100ชิ้น (S),102.00
1210159,ถุงมือยาง ซาโตรี่ 100ชิ้น (M),102.00
1210160,ถุงมือยาง ซาโตรี่ 100ชิ้น (L),102.00
1210162,MEGA NAT-D 1000IU 60'S,380.00
1210163,OCUFRESHS 10ML,67.00
1210164,GPO HYDROCHLOROTHIAZIDE 25MG 50x10'S,185.00
1210166,MEGA LIVOTONE 10x10'S,1220.00
1210167,หน้ากาก TCH MASK 50'S (GREEN),52.00
1210168,หน้ากาก TCH MASK 50'S (WHITE),52.00
1210169,หน้ากาก TCH MASK 50'S (BLACK),52.00
1210171,ALCOHOL GEL ALSOFF 450ML (KIDS),79.00
1210172,XARELTO 20MG 3x10'S,3700.00
1210175,"SOS พลาสเตอร์กันน้ำ T SERIES 3x3"" (12x12CM) 2'S",37.50
1210177,SINOMARIN MINI SPRAY 30ML,189.00
1210178,SINOMARIN PLUS ALLERGY 50ML,214.00
1210185,EUCERIN SPOTLESS BRIGHTENING GENTLE CLEANSING FOAM 150G,584.00
1210186,EUCERIN SPOTLESS BRIGHTENING BODY LOTION SPF7 250ML,307.00
1210192,ALCON TEARS NATURALE 2 15ML,124.00
1210195,KEPPRA น้ำ 300ML,2450.00
1210196,TEBONIN FORTE 120MG 2x15'S,740.00
1210200,7STARS MAMARINE PURE COLLA 100G 1x10ซอง,210.00
1210201,MEGA II CARE DAILY 30'S,419.00
1210202,TERUMO SYRING 1ML (NO LANCET),280.00
1210203,ท่อบรรจุแก็สออกซิเจน ขนาด 0.5คิว,1920.00
1210205,LIQUIPLAST 10G (พสาลเตอร์เจลฟิล์มใส),138.00
1210206,สติกเกอร์หัวหอม HAPPY NOZ 1x6'S (CLOVE OIL) (ORANGE),70.00
1210207,สติกเกอร์หัวหอม HAPPY NOZ 1x6'S (TURMERIC OIL) (GREEN),70.00
1210211,FITNE TEA STRAWBERRY 15.05G 6x7SACHET,255.00
1210212,GENIAL THERMOMETER DIGITAL T15SC (ปลายอ่อน),55.00
1210213,รถพยาบาล สำลีแผ่นรีดข้าง 100แผ่น 50กรัม (ฟ้า)(แพ็คใหม่),28.00
1210215,LISTERINE TOTAL CARE 2x750ML (TWIN PACK),232.00
1210216,BLACKMORES MAC-Q-VIS 30'S,336.00
1210219,CEMOL 500MG 50'S (WHITE),16.50
1210220,SKINOREN CREAM 30G,468.00
1210222,TRAVOCORT CREAM 10G,117.00
1210223,ยาแก้ไอ รสน้ำผึ้งมะนาว ตราเสือดาว 60มล (เล็ก),28.00
1210226,SOS THERMOMETER DIGITAL KITTY HKT01 (PINK),117.00
1210227,SOS THERMOMETER DIGITAL KITTY HKT02 (RED),117.00
1210230,PUVADON GARGLE 30ML,70.00
1210234,PHARMICA PIROXICAM GEL 25G,27.00
1210236,MEGA NAT-D 5000IU 3x10'S,620.00
1210237,MEGA NUTRIVITA DAILY 1x10'S,87.00
1210241,อ้วยอัน ฟ้าทะลายโจรสกัด 3x10แคปซูล,48.00
1210243,DUREX PROTECT 52.5MM 12x3'S,33.00
1210246,VIMPAT 100MG 4x14'S,5130.00
1210247,REMINYL 8MG 4x7'S,2460.00
1210248,หมวกคลุมศีรษะ 1x50ชิ้น (สีเขียว),56.00
1210249,FRX FAVOVAS PETROLEUM 12x50G,440.00
1210251,OUTCOME LICES 60ML,116.00
1210256,VIVACOR 10MG 28'S,660.00
1210258,ONE-ALPHA 1MCG 10x10'S,2490.00
1210259,BEURER THERMOMETER FT09/1 DIGITAL (WHITE),138.00
1210261,ยาอมแก้ไอ อาปาเช่ รสมะขามป้อม 25x12'S,403.00
1210262,LISTERINE COOL MINT ZERO 750ML+250ML,125.00
1210263,ZENSIL 20x10'S,16.00
1210266,ALLER TAB 10x10'S,171.00
1210267,TIGERPLAST CARIFIX WATERPROOF 10CMx1M (เทปกันน้ำ),92.00
1210268,TIGERPLAST LEO POVIDONE GEL 20G,51.00
1210269,BIOPHARM HERZ 28'S,232.00
1210270,NEO-PENOTRAN FORTE 7'S,307.00
1210271,BLACKMORES KOALA MULTI+MINERAL 30'S,243.00
1210272,NATEAR UD 0.8MLx28'S (BIG PACK),195.00
1210273,VELDENT PREMIUM THAI HERB 100G,83.00
1210274,VISTRA FINGER ROOT EXTRACT 240MG 30'S,252.00
1210276,PROVAMED SENSITIVE CLEANSER PH 5.5 100ML,99.00
1210279,DENTISTE ANTICAVITY MAX FLUORIDE TUBE 100G,174.00
1210280,ARCONA 60MG 30'S (ARCOXIA),214.00
1210282,PROVAMED ALCOHOL HAND SANITIZER 1000ML,107.00
1210283,OXE'CURE ACNE CLEAR POTION 15ML,123.00
1210286,POLIDENT PRO RETAINER 30'S,145.00
1210288,SENSODYNE SENSITIVITY&GUM 100G,171.00
1210290,MEGA ASTAX 6MG 3x10'S,363.00
1210292,BLACKMORES MARINE COLLAGEN ABSOLUTE 14'S,382.00
1210293,BLACKMORES MARINE COLLAGEN ABSOLUTE 30'S,758.00
1210294,BLACKMORES MARINE COLLAGEN ABSOLUTE 60'S,1444.00
1210296,MAXXLIFE SHARK CARTILAGE 30'S,487.00
1210299,อภัยภูเบศร์ รางจืด 70'S,63.00
1210300,PROVAMED NUGOW INTENSIVE HAIR SERUM 30ML,649.00
1210301,PROVAMED NUGOW INTENSIVE HAIR SHAMPOO 200ML,173.00
1210306,ที่นอนลมรังผึ้ง HOSPRO รุ่น H-AM01,1400.00
1210307,VIROGON 400MG 7x10'S,362.00
1210308,OXE'CURE ACNE DEFENSE PREBIO SERUM 20ML,303.00
1210309,OXE'CURE BODY ACNE SPRAY 25ML,111.00
1210310,CALSUM FORTE 1000MG 10x10'S,102.00
1210320,UCHOLINE 5MG 10x10'S,525.00
1210322,VIROGON 800MG 7x5'S,362.00
1210323,VELDENT MOUTH SPRAY PLUS FINGERROOT 18ML,117.00
1210324,VISTRA COLLAGEN TYPEII PLUS TURMERIC 10SACHET,407.00
1210327,MAGESTO-F 100'S,70.00
1210328,MAGESTO-F 50x10'S,515.00
1210329,MAGESTO-F 1000'S,593.00
1210331,ACTOS 30MG 3x10'S,2250.00
1210332,BLOPRESS 16MG 4x7'S,970.00
1210333,BLOPRESS 8MG 4x7'S,665.00
1210334,BLOPRESS PLUS 16MG 4x7'S,970.00
1210335,BLOPRESS PLUS 8MG 4x7'S,665.00
1210337,EDARBI 40MG 2x14'S,775.00
1210340,NEVRAMIN 10x10'S,252.00
1210342,ยาแก้ไอ มะขามป้อม ลอร์ซู 100มล (เขียว),38.00
1210343,BLACKMORES PROBIOTICS+DAILY BALANCE 30'S,914.00
1210344,DR.PHILLIP DENTAL WAX MINT (TWIN PACK),47.00
1210345,PURICAS DRAGON BLOOD ADVANCED C&E SCAR GEL 9G,279.00
1210346,TO BACOTAN FOIL 50x10'S (BUSCOPAN),545.00
1210347,CEFSPAN CAPSULES 100MG 10x10'S,2320.00
1210348,AVEENO SKIN RELIEF BODY WASH 354ML (BLUE),240.00
1210349,AVEENO SKIN RELIEF LOTION 354ML (BLUE),307.00
1210350,AVEENO DAILY MOIS BODY WASH 354ML (GREEN),197.00
1210351,AVEENO DAILY MOIS BODY LOTION 354ML (GREEN),242.00
1210352,SMOOTH E HYDRO BOOST SERUM 24K GOLD 30ML,744.00
1210355,EUCERIN HYA (3X) FILLER DAY BRIGHT SPF30 50ML,1358.00
1210356,EUCERIN HYA (3X) FILLER NIGHT CREAM 50ML,1425.00
1210357,EUCERIN HYA (3X) FILLER EYE 15ML,1240.00
1210360,EUCERIN HYA FACIAL MIST SPRAY 150ML,414.00
1210361,EUCERIN HYA (3X) FILLER ADVANCED AOX ESSENCE 30ML,1344.00
1210364,SANDOZ SERTRALINE 50MG 3x10'S (ZOLOFT),294.00
1210365,ยากุมารแสงชัย 180ซีซี,27.00
1210367,VALDOXAN 25MG 28'S,1810.00
1210368,ZIMMEX TAB 40MG 3x10'S,82.00
1210370,ALCOHOL GEL ALSOFF 450ML (PINK),56.00
1210379,GPO HYDROCHLOROTHIAZIDE 50MG 50x10'S,264.00
1210380,ACNE-AID GENTLE CLEANSER 900ML (BLUE),649.00
1210381,ACNE-AID GENTLE CLEANSER 100ML (BLUE),141.00
1210382,ACNE-AID GENTLE CLEANSER 500ML (BLUE),439.00
1210383,ACNE-AID LIQUID CLEANSER 100ML (RED) (TWIN PACK),264.00
1210384,ACNE-AID LIQUID CLEANSER 900ML (RED),649.00
1210385,ACNE-AID LIQUID CLEANSER 100ML (RED),141.00
1210386,ACNE-AID LIQUID CLEANSER 500ML (RED),439.00
1210387,รถเข็นท่อออกซิเจน ขนาด 0.5คิว,675.00
1210390,SPECTRABAN CREAM SPF50 100G,614.00
1210391,หน้ากาก KF94 NEXT HEALTH 1x10ชิ้น (WHITE),25.00
1210392,TIGERPLAST SUPPORT ELBOW ข้อศอก (M),156.00
1210395,NET HOUTAI NEO ตาข่ายคลุมรอบแผล 40CM #1 (นิ้ว),20.00
1210396,NET HOUTAI NEO ตาข่ายคลุมรอบแผล 40CM #2 (มือ เท้า),22.00
1210397,NET HOUTAI NEO ตาข่ายคลุมรอบแผล 40CM #3 (แขน ขา),28.00
1210398,NET HOUTAI NEO ตาข่ายคลุมรอบแผล 40CM #5 (ศีรษะ),42.00
1210399,"DUODERM EXTRA THIN 4x4"" 10PCS",795.00
1210400,EQUAL STEVIA 80G 40SACHETS,89.00
1210401,EQUAL STEVIA 200G 100SACHETS,189.00
1210403,MIGANA 40x10'S,840.00
1210404,PROPOLIZ PLUS KRACHAI MOUTH 15ML,113.00
1210407,HOTTA GINGER 1x10SACHETS,77.00
1210408,แผ่นรองซับ SUNMED 10ชิ้น,77.00
1210409,แผ่นเสริมซึมซับ SUNMED 30ชิ้น,154.00
1210410,ผ้าอ้อม SUNMED แบบเทป #M-L 28ชิ้น,309.00
1210411,ผ้าอ้อม SUNMED แบบเทป #L-XL 24ชิ้น,309.00
1210413,อ้วยอัน ฟ้าทะลายโจรสกัด 45แคปซูล,134.00
1210414,NATEAR 10ML,89.00
1210415,OPSIL TEARS 10ML,36.00
1210416,MP BLINK UNDERARM 30G,199.00
1210417,VIROGON 200MG 5x5'S,107.00
1210419,นม NESTLE BOOST BENEPROTEIN 227G,520.00
1210420,FAMILY GUARD SPRAY 280ML (ไร้กลิ่น),115.00
1210422,PEPPERMINT MASK DROP 3CC (FRESH MINT),27.00
1210423,SIANG PURE MASK DROP 3CC,27.00
1210424,ACCU-CHEK INSTANT SET,1520.00
1210425,MONTEK 10MG 4x7'S (SINGULAIR),295.00
1210426,NATEAR UD 0.8MLx7'S (SMALL PACK),57.00
1210500,KEPPRA 500MG 6x10'S,1835.00
1210501,MUCOSTA 100MG 10x10'S,813.00
1210502,JARDIANCE 25MG 3x10'S,2670.00
1210503,JARDIANCE DUO 12.5MG/1000MG 6x10'S,2675.00
1210504,COLOFAC 135MG 5x10'S,417.00
1210506,ZOLOFT 100MG 3x10'S,1469.00
1210507,DEHECTA 20ML 1x20ซอง,469.00
1210508,GASMOTIN 5MG 3x10'S,418.00
1220001,ZIMMEX TAB 10MG 3x10'S,27.00
1220002,ZIMMEX TAB 20MG 3x10'S,39.50
1220003,แลดี้-พลัส บอดี้ สเปรย์ 6ซีซี,96.00
1220004,SMECTA ORANGE 3G 10SAC (SMALL BOX),140.00
1220005,ACNE-AID BAR 100G (สบู่),168.00
1220006,HAYASHI (003) 6x2'S (52MM),214.00
1220007,HAYASHI (004) 6x2'S (49MM),142.00
1220008,HAYASHI (XL) 6x2'S (54MM),214.00
1220009,HAYASHI (XXL) 6x2'S (56MM),282.00
1220011,CANESTEN VT.0.1G 6'S,156.00
1220012,SENSODYNE GUM CARE 100G (PINK),115.00
1220019,CDR 2x15'S (ORANGE) (TWIN PACK),205.00
1220020,DETTOL WET WIPE ทิชชู่ เปียก 50'S,124.00
1220021,BLACKMORES BIO CALCIUM+D3 500MG 60'S,237.00
1220022,POLIDENT CLEANING 30'S (เม็ดฟู่),119.00
1220024,BAKAMOL 500MG 10x10'S,82.00
1220025,THERMA PLAST BACK PAIN RELIF 1x8'S (หลัง),217.00
1220026,THERMA PLAST NECK PAIN RELIF 1x8'S (คอ),217.00
1220027,THERMA PLAST SHOULDER PAIN RELIF 1x8'S (บ่า),267.00
1220028,EUCERIN SPOTLESS BRIGHT SUN SERUM SPF50 50ML,1044.00
1220029,BLACKMORES BIO ZINC A CHELATE 90'S,350.00
1220030,นม ONCE DIALYZE 400G,384.00
1220031,PROVAMED POST ACNE SCAR GEL 10G,223.00
1220032,EUCERIN PRO ACNE SOLUTION ANTI-ACNE MARK 40ML,895.00
1220035,BENNETT นมข้าว งาขาว 160กรัม,35.00
1220036,BENNETT ขิงสกัด ว่านหางจระเข้ 160กรัม,35.00
1220037,BENNETT ทับทิม มังคุด 160กรัม,35.00
1220038,BENNETT มะขาม ขมิ้น 160กรัม,35.00
1220039,SMOOTH E PURIFYING CONDITION 200ML,264.00
1220040,SPECTRABAN CREAM SPF50 20G,188.00
1220043,SOMAZINA SOLUTION 30ML,714.00
1220044,SCHERIPROCT-N SUPP.10'S,82.00
1220047,BERLIN MIRAX-M 10MG 10x10'S,61.00
1220049,ACNE SPOT TREATMENT GEL 5G,131.00
1220051,BALANCE ACTIV 7x5ML,257.00
1220054,NASALEZE TRAVEL SPRAY (GREEN),300.00
1220055,NASALEZE ALLERGY BLOCKER SPRAY (ORANGE),300.00
1220058,CYBELE SCAGEL KIDS 19G,258.00
1220060,SLINDA 28'S,315.00
1220066,BD ULTRA FINE ll SYRING 0.5ML (31G),467.00
1220069,WELL โต๊ะคร่อมเตียง,1652.00
1220070,นม ONCE PRO 850G,828.00
1220071,นม ONCE COMPLETE 400G,359.00
1220072,นม ONCE RENAL 400G,304.00
1220073,นม NEO-MUNE JAPANESE RICE 400G,412.00
1220074,หน้ากาก NEXT HEALTH MASK 50'S (BLUE),44.00
1220075,JUSTIMA 21'S,215.00
1220076,GSK WELLBUTRIN 150MG 30'S,937.00
1220077,GSK WELLBUTRIN 300MG 30'S,1292.00
1220080,STEI 16MG 1x10'S,28.50
1220081,ZURTHOL SOLUTION 60ML,32.50
1220082,ZURTHOL SOLUTION 250ML,85.00
1220083,ZURTHOL SOLUTION 750ML,211.00
1220084,ZURTHOL SOLUTION 5LITE,788.00
1220086,ถุงบรรจุอาหารเหลว SEKURE 43EFB 500CC 1x50ชิ้น,564.00
1220087,สายให้อาหาร+กระเปาะ SEKURE 43EFT-C 1x50ชิ้น,664.00
1220088,ถุงหูหิ้วสีขาวไม่พิมพ์ 5x12นิ้ว (1KG/ห่อ),74.00
1220089,ถุงหูหิ้วสีขาวไม่พิมพ์ 6x14นิ้ว (1KG/ห่อ),74.00
1220090,ถุงหูหิ้วสีขาวไม่พิมพ์ 9x18นิ้ว (1KG/ห่อ),74.00
1220091,BERLIN LANZAAR 50MG 10x10'S (COZAAR),195.00
1220093,รถพยาบาล สำลีแผ่นกลมเช็ครอบดวงตา 80แผ่น,29.00
1220094,รถพยาบาล สำลีก้อน 0.35/20กรัม 1x24ซอง,210.00
1220095,REGELLE 6.5Gx6หลอด,533.00
1220096,BODE SELENIUM 90'S+RUTIN 20'S,262.00
1220097,หน้ากาก NEXT HEALTH MASK 50'S (BLACK),44.00
1220098,หน้ากาก 3M EARLOOP MASK 50'S (GREEN),72.00
1220100,HYLO-GEL EYE DROPS 10ML/300DROPS,639.00
1220102,PROPOLIZ MOUTH WASH 150ML,74.00
1220103,SANDOZ FLORACTO 2x7'S,125.50
1220104,SPECTRABAN CREAM SPF30 20G,224.00
1220105,BKD CLINODERM 15G,38.00
1220106,ALFLOREX 1x30CAP,682.00
1220108,BUFENAC GEL 30G,27.00
1220110,PHARMA NORD BIO-MAGNESIUM 60'S,302.00
1220111,PHARMA NORD BIO-MARINE PLUS 60'S,347.00
1220116,BIOPHARM VOLCLONAC SPRAY 60ML,107.00
1220117,T.V.MOX 500MG 50x10CAP (WHITE-PINK),16.50
1220118,DYMISTA NASOL SPRAY 17ML,634.00
1220119,SAUGELLA IDRA SERUM 100ML,124.00
1220122,I-HERB ยาน้ำแก้ไอสมุนไพร 60มล,24.00
1220123,DUPHALAC 1 LITRE (น้ำ),994.00
1220124,SOS INFRARED THERMOMETER DORAEMON (FT-F31),1250.00
1220125,HOSPRO ไม้เท้า 4ขา รุ่น H-WS9411L,670.00
1220126,HOSPRO ไม้เท้า 4ขา รุ่น H-WS9212L,495.00
